tweet_id,timestamp,rating_numerator,rating_denominator,name,dog_stage,jpg_url,image_number,prediction_1,prediction_1_confidence_level,is_prediction_1_dog,retweet_count,favorite_count
788039637453406209,2016-10-17 15:31:05,12,10,unknown,-,https://pbs.twimg.com/media/Cu-t20yWEAAFHXi.jpg,1,beach_wagon,0.362925,False,6867,1535
787810552592695296,2016-10-17 00:20:47,11,10,Frank,-,https://pbs.twimg.com/media/Cu7dg2RXYAIaGXE.jpg,2,pug,0.362835,True,9717,3540
787717603741622272,2016-10-16 18:11:26,13,10,Tonks,   puppo,https://pbs.twimg.com/media/Cu6I9vvWIAAZG0a.jpg,3,German_shepherd,0.992339,True,11416,3240
787397959788929025,2016-10-15 21:01:17,11,10,Moose,-,https://pbs.twimg.com/media/Cu1mQsDWEAAU_VQ.jpg,1,Chihuahua,0.900483,True,12120,3300
787322443945877504,2016-10-15 16:01:13,10,10,Lincoln,-,https://pbs.twimg.com/media/Cu0hlfwWYAEdnXO.jpg,1,seat_belt,0.747739,False,8726,2032
786963064373534720,2016-10-14 16:13:10,12,10,Rory,-,https://pbs.twimg.com/media/Cuvau3MW8AAxaRv.jpg,1,golden_retriever,0.915303,True,29725,9327
786709082849828864,2016-10-13 23:23:56,75,10,Logan,-,https://pbs.twimg.com/media/CurzvFTXgAA2_AP.jpg,1,Pomeranian,0.467321,True,20296,7069
786664955043049472,2016-10-13 20:28:35,12,10,unknown,-,https://pbs.twimg.com/media/CurLmoqXgAEPoJ-.jpg,1,Leonberg,0.512034,True,11957,2996
786595970293370880,2016-10-13 15:54:28,11,10,Dale,-,https://pbs.twimg.com/media/CuqM0fVWAAAboKR.jpg,1,Pembroke,0.709512,True,10497,3601
786363235746385920,2016-10-13 00:29:39,13,10,Rizzo,doggo   ,https://pbs.twimg.com/media/Cum5LlfWAAAyPcS.jpg,1,golden_retriever,0.929266,True,12189,4072
786233965241827333,2016-10-12 15:55:59,11,10,Mattie,-,https://pbs.twimg.com/media/CulDnZpWcAAGbZ-.jpg,1,Labrador_retriever,0.478193,True,17178,5571
785927819176054784,2016-10-11 19:39:28,12,10,Lucy,-,https://pbs.twimg.com/media/CugtKeXWEAAamDZ.jpg,1,teddy,0.97207,False,12696,3652
785872687017132033,2016-10-11 16:00:24,12,10,Rusty,-,https://pbs.twimg.com/ext_tw_video_thumb/785872596088811520/pu/img/5O-_BgqdFQu_2Bt7.jpg,1,Great_Pyrenees,0.392108,True,7489,2130
785639753186217984,2016-10-11 00:34:48,10,10,Pinot,doggo pupper ,https://pbs.twimg.com/media/CucnLmeWAAALOSC.jpg,1,porcupine,0.978042,False,8735,2561
785533386513321988,2016-10-10 17:32:08,11,10,Dallas,-,https://pbs.twimg.com/media/CubGchjXEAA6gpw.jpg,2,miniature_pinscher,0.436023,True,10183,2334
785264754247995392,2016-10-09 23:44:41,12,10,Doc,-,https://pbs.twimg.com/media/CuXSHNnWcAIWEwn.jpg,1,teddy,0.6748930000000001,False,8128,1911
785170936622350336,2016-10-09 17:31:53,11,10,Hero,-,https://pbs.twimg.com/media/CuV8yfxXEAAUlye.jpg,2,seat_belt,0.891193,False,13491,5639
784826020293709826,2016-10-08 18:41:19,13,10,Rusty,-,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,1,chow,0.0903414,True,11310,3712
784517518371221505,2016-10-07 22:15:26,11,10,Frankie,-,https://pbs.twimg.com/media/CuMqhGrXYAQwRqU.jpg,2,malamute,0.757764,True,10039,2970
784431430411685888,2016-10-07 16:33:21,12,10,Stormy,-,https://pbs.twimg.com/media/CuLcNkCXgAEIwK2.jpg,1,miniature_poodle,0.744819,True,6329,1491
783839966405230592,2016-10-06 01:23:05,13,10,Riley,-,https://pbs.twimg.com/media/CuDCSM-XEAAJw1W.jpg,1,quilt,0.333739,False,33689,12643
783821107061198850,2016-10-06 00:08:09,12,10,Mairi,-,https://pbs.twimg.com/media/CuCxIzyWEAQTnQA.jpg,1,Lakeland_terrier,0.26565900000000003,True,8209,2269
783695101801398276,2016-10-05 15:47:27,12,10,Loomis,-,https://pbs.twimg.com/media/CuA-iRHXYAAWP8e.jpg,3,chow,0.314265,True,11650,3737
783466772167098368,2016-10-05 00:40:09,11,10,Finn,-,https://pbs.twimg.com/media/Ct9u3ljW8AEnVIm.jpg,1,Chihuahua,0.789,True,9468,2608
783391753726550016,2016-10-04 19:42:03,13,10,Godi,-,https://pbs.twimg.com/media/Ct8qn8EWIAAk9zP.jpg,4,Norwegian_elkhound,0.87713,True,18908,6441
783334639985389568,2016-10-04 15:55:06,12,10,Dave,-,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,2,Cardigan,0.593858,True,32651,13616
783085703974514689,2016-10-03 23:25:55,11,10,Earl,-,https://pbs.twimg.com/media/Ct4URfWUAAQ7lKe.jpg,1,Chesapeake_Bay_retriever,0.240602,True,9112,2565
782969140009107456,2016-10-03 15:42:44,12,10,Cali,-,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,1,seat_belt,0.474292,False,26949,8521
782747134529531904,2016-10-03 01:00:34,11,10,Deacon,doggo   ,https://pbs.twimg.com/media/CtzgXgeXYAA1Gxw.jpg,1,golden_retriever,0.560699,True,8310,1604
782722598790725632,2016-10-02 23:23:04,10,10,Penny,-,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,1,Irish_setter,0.574557,True,19250,6238
782598640137187329,2016-10-02 15:10:30,11,10,Timmy,-,https://pbs.twimg.com/media/CtxZTtxUMAEduGo.jpg,1,malamute,0.8408709999999999,True,8694,2184
782305867769217024,2016-10-01 19:47:08,12,10,Sampson,doggo   ,https://pbs.twimg.com/media/CttPBt0WIAAcsDE.jpg,1,briard,0.5044270000000001,True,18630,6470
781955203444699136,2016-09-30 20:33:43,11,10,Chipson,-,https://pbs.twimg.com/media/CtoQGu4XgAQgv5m.jpg,1,pool_table,0.179568,False,12357,3920
781661882474196992,2016-09-30 01:08:10,5,10,unknown,-,https://pbs.twimg.com/media/CtkFS72WcAAiUrs.jpg,1,Pembroke,0.438087,True,11634,3129
781524693396357120,2016-09-29 16:03:01,12,10,unknown,-,https://pbs.twimg.com/media/CtiIj0AWcAEBDvw.jpg,1,tennis_ball,0.994712,False,23163,6426
781251288990355457,2016-09-28 21:56:36,11,10,Oakley,-,https://pbs.twimg.com/media/CteP5H5WcAEhdLO.jpg,2,Mexican_hairless,0.8877709999999999,True,9428,2458
781163403222056960,2016-09-28 16:07:23,10,10,unknown,-,https://pbs.twimg.com/media/Ctc_-BTWEAAQpZh.jpg,1,Shetland_sheepdog,0.973841,True,10895,3168
780931614150983680,2016-09-28 00:46:20,13,10,unknown,   puppo,https://pbs.twimg.com/media/CtZtJxAXEAAyPGd.jpg,1,padlock,0.731564,False,24192,8536
780858289093574656,2016-09-27 19:54:58,10,10,Dash,-,https://pbs.twimg.com/media/CtYqeNHWgAATqYZ.jpg,1,Chesapeake_Bay_retriever,0.488555,True,8033,2328
780800785462489090,2016-09-27 16:06:28,11,10,Koda,-,https://pbs.twimg.com/media/CtX2Kr9XYAAuxrM.jpg,2,Siberian_husky,0.951963,True,6141,1505
780601303617732608,2016-09-27 02:53:48,12,10,Hercules,-,https://pbs.twimg.com/media/CtVAvX-WIAAcGTf.jpg,1,Saint_Bernard,0.995143,True,13525,3839
780543529827336192,2016-09-26 23:04:13,12,10,unknown,-,https://pbs.twimg.com/media/CtUMLzRXgAAbZK5.jpg,1,golden_retriever,0.628312,True,7040,2032
780459368902959104,2016-09-26 17:29:48,11,10,Bear,-,https://pbs.twimg.com/media/CtS_p9kXEAE2nh8.jpg,1,Great_Dane,0.382491,True,5892,1224
780192070812196864,2016-09-25 23:47:39,11,10,unknown,-,https://pbs.twimg.com/media/CtPMhwvXYAIt6NG.jpg,1,vizsla,0.144012,True,9712,2589
779834332596887552,2016-09-25 00:06:08,11,10,Scout,-,https://pbs.twimg.com/media/CtKHLuCWYAA2TTs.jpg,1,golden_retriever,0.99383,True,21252,8237
779377524342161408,2016-09-23 17:50:56,12,10,unknown,  pupper ,https://pbs.twimg.com/ext_tw_video_thumb/779377444025499652/pu/img/eIiLDy9F6rPNarEc.jpg,1,sundial,0.17092100000000002,False,9831,3613
779123168116150273,2016-09-23 01:00:13,12,10,Reggie,-,https://pbs.twimg.com/media/CtAAYizW8AAWzBZ.jpg,1,toy_poodle,0.43108,True,13206,4207
779056095788752897,2016-09-22 20:33:42,13,10,unknown,-,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,1,Chihuahua,0.721188,True,16500,5247
778990705243029504,2016-09-22 16:13:51,11,10,Jay,-,https://pbs.twimg.com/media/Cs-H5uhWcAAiNY9.jpg,2,cocker_spaniel,0.7153510000000001,True,22342,8437
778748913645780993,2016-09-22 00:13:04,11,10,Mya,-,https://pbs.twimg.com/media/Cs6r_-kVIAALh1p.jpg,1,Staffordshire_bullterrier,0.351434,True,7717,1562
778650543019483137,2016-09-21 17:42:10,10,10,Strider,-,https://pbs.twimg.com/media/Cs5ShihWEAAH2ti.jpg,1,German_shepherd,0.515699,True,6430,1729
778624900596654080,2016-09-21 16:00:17,11,10,Penny,-,https://pbs.twimg.com/media/Cs47N3eWcAEmgiW.jpg,2,Airedale,0.786089,True,5177,1176
778408200802557953,2016-09-21 01:39:11,14,10,unknown,-,https://pbs.twimg.com/media/Cs12ICuWAAECNRy.jpg,3,Pembroke,0.8483620000000001,True,15135,5023
778383385161035776,2016-09-21 00:00:35,13,10,Nala,-,https://pbs.twimg.com/media/Cs1fjyqWIAE2jop.jpg,1,collie,0.345266,True,6515,1271
778286810187399168,2016-09-20 17:36:50,11,10,Stanley,-,https://pbs.twimg.com/media/Cs0HuUTWcAUpSE8.jpg,1,Boston_bull,0.32207,True,11576,3836
778039087836069888,2016-09-20 01:12:28,12,10,unknown,  pupper ,https://pbs.twimg.com/media/CswmaHmWAAAbdY9.jpg,2,German_shepherd,0.717776,True,9417,3065
778027034220126208,2016-09-20 00:24:34,27,10,Sophie,  pupper ,https://pbs.twimg.com/media/Cswbc2yWcAAVsCJ.jpg,1,clumber,0.946718,True,7320,1885
777885040357281792,2016-09-19 15:00:20,3,10,Wesley,-,https://pbs.twimg.com/media/CsuaUH2WAAAWJh1.jpg,1,Afghan_hound,0.123529,True,7078,1893
777684233540206592,2016-09-19 01:42:24,12,10,unknown,-,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,1,cocker_spaniel,0.253442,True,12518,3403
777621514455814149,2016-09-18 21:33:11,12,10,Derek,-,https://pbs.twimg.com/media/Csqqoo5WEAAMTVW.jpg,1,chow,0.999823,True,9742,2910
777189768882946048,2016-09-17 16:57:35,12,10,Jeffrey,-,https://pbs.twimg.com/media/Cskh9nRWYAAUxBP.jpg,2,Chihuahua,0.988412,True,15921,4999
776813020089548800,2016-09-16 16:00:31,12,10,Solomon,-,https://pbs.twimg.com/media/CsfLUDbXEAAu0VF.jpg,1,toy_poodle,0.51661,True,5444,1405
776477788987613185,2016-09-15 17:48:25,11,10,Huck,  pupper ,https://pbs.twimg.com/media/CsaaaaxWgAEfzM7.jpg,1,Labrador_retriever,0.8848389999999999,True,9858,3249
776218204058357768,2016-09-15 00:36:55,13,10,unknown, floofer  ,https://pbs.twimg.com/media/CsWuVEdWcAAqbe9.jpg,1,Samoyed,0.940326,True,33345,18497
776201521193218049,2016-09-14 23:30:38,10,10,O,-,https://pbs.twimg.com/media/CsWfKadWEAAtmlS.jpg,1,Rottweiler,0.502228,True,10681,2919
776113305656188928,2016-09-14 17:40:06,11,10,Sampson,  pupper ,https://pbs.twimg.com/media/CsVO7ljW8AAckRD.jpg,1,mousetrap,0.777468,False,13102,5068
776088319444877312,2016-09-14 16:00:49,10,10,unknown,-,https://pbs.twimg.com/media/CsU4NKkW8AUI5eG.jpg,3,web_site,0.999916,False,2045,179
775842724423557120,2016-09-13 23:44:54,12,10,Blue,-,https://pbs.twimg.com/media/CsRY1jAWYAUOx55.jpg,2,chow,0.520022,True,13022,3116
775733305207554048,2016-09-13 16:30:07,11,10,Anakin,doggo   ,https://pbs.twimg.com/media/CsP1UvaW8AExVSA.jpg,1,long-horned_beetle,0.6138520000000001,False,15413,4627
775729183532220416,2016-09-13 16:13:44,13,10,unknown,-,https://pbs.twimg.com/media/CsPxk85XEAAeMQj.jpg,1,web_site,0.989407,False,14361,5302
775364825476165632,2016-09-12 16:05:54,11,10,Finley,doggo   ,https://pbs.twimg.com/media/CsKmMB2WAAAXcAy.jpg,3,beagle,0.571229,True,8295,3472
775085132600442880,2016-09-11 21:34:30,13,10,Tucker,-,https://pbs.twimg.com/media/CsGnz64WYAEIDHJ.jpg,1,chow,0.316565,True,17281,5488
774757898236878852,2016-09-10 23:54:11,12,10,Finley,-,https://pbs.twimg.com/media/CsB-MYiXgAEQU20.jpg,1,toy_poodle,0.7199409999999999,True,9462,2035
774639387460112384,2016-09-10 16:03:16,10,10,Sprinkles,-,https://pbs.twimg.com/media/CsASZqRW8AA3Szw.jpg,1,Walker_hound,0.6275930000000001,True,7508,2013
774314403806253056,2016-09-09 18:31:54,14,10,unknown,-,https://pbs.twimg.com/media/Cr7q1VxWIAA5Nm7.jpg,3,Eskimo_dog,0.5960449999999999,True,24167,6478
773985732834758656,2016-09-08 20:45:53,11,10,Winnie,  pupper ,https://pbs.twimg.com/media/Cr2_6R8WAAAUMtc.jpg,4,giant_panda,0.451149,False,11925,4492
773922284943896577,2016-09-08 16:33:46,12,10,Heinrich,-,https://pbs.twimg.com/media/Cr2GNdlW8AAbojw.jpg,1,Pomeranian,0.554331,True,7110,1999
773704687002451968,2016-09-08 02:09:06,12,10,Loki,-,https://pbs.twimg.com/media/CrzATQqWAAEHq2t.jpg,2,silky_terrier,0.324251,True,7317,1891
773670353721753600,2016-09-07 23:52:41,10,10,Shakespeare,-,https://pbs.twimg.com/media/CryhFC0XEAA9wp_.jpg,1,Old_English_sheepdog,0.969311,True,5935,1501
773547596996571136,2016-09-07 15:44:53,11,10,Chelsea,  pupper ,https://pbs.twimg.com/media/Crwxb5yWgAAX5P_.jpg,1,Norwegian_elkhound,0.372202,True,24553,7126
773308824254029826,2016-09-06 23:56:05,12,10,Bungalo,-,https://pbs.twimg.com/media/CrtYRMEWIAAUkCl.jpg,1,shopping_cart,0.572349,False,25846,8640
773247561583001600,2016-09-06 19:52:39,10,10,Chip,-,https://pbs.twimg.com/media/Crsgi9dWEAApQd8.jpg,1,seat_belt,0.713588,False,10414,3699
773191612633579521,2016-09-06 16:10:20,12,10,Grey,-,https://pbs.twimg.com/media/CrrtqjdXEAINleR.jpg,1,Blenheim_spaniel,0.427766,True,11117,4736
772877495989305348,2016-09-05 19:22:09,11,10,unknown,-,https://pbs.twimg.com/ext_tw_video_thumb/772874595468795904/pu/img/t8gbjy2rA19xtQYR.jpg,1,tabby,0.218303,False,9555,4501
772826264096874500,2016-09-05 15:58:34,11,10,Roosevelt,-,https://pbs.twimg.com/media/CrmhYYIXEAEcyYY.jpg,1,basset,0.915351,True,8842,2669
772581559778025472,2016-09-04 23:46:12,10,10,unknown,-,https://pbs.twimg.com/media/CrjC0JAWAAAjz6n.jpg,3,Newfoundland,0.574345,True,7192,1968
772193107915964416,2016-09-03 22:02:38,12,10,Willem,  pupper ,https://pbs.twimg.com/media/Crdhh_1XEAAHKHi.jpg,1,Pembroke,0.367945,True,6665,1612
772152991789019136,2016-09-03 19:23:13,10,10,unknown,-,https://pbs.twimg.com/media/Crc9DEoWEAE7RLH.jpg,2,golden_retriever,0.275318,True,4181,1300
772117678702071809,2016-09-03 17:02:54,12,10,Jack,-,https://pbs.twimg.com/media/Crcc7pqXEAAM5O2.jpg,1,Labrador_retriever,0.217821,True,4165,848
772114945936949249,2016-09-03 16:52:02,10,10,Finn,-,https://pbs.twimg.com/media/Crcacf9WgAEcrMh.jpg,1,Chihuahua,0.803293,True,3005,546
772102971039580160,2016-09-03 16:04:27,11,10,Penny,-,https://pbs.twimg.com/media/CrcPjh0WcAA_SPT.jpg,1,Pembroke,0.54178,True,4448,1065
771770456517009408,2016-09-02 18:03:10,11,10,Davey,-,https://pbs.twimg.com/media/CrXhIqBW8AA6Bse.jpg,1,papillon,0.53318,True,13356,3924
771500966810099713,2016-09-02 00:12:18,12,10,Dakota,-,https://pbs.twimg.com/media/CrTsCPHWYAANdzC.jpg,1,Labrador_retriever,0.833952,True,9167,3018
771380798096281600,2016-09-01 16:14:48,11,10,Fizz,-,https://pbs.twimg.com/media/CrR-vVfXEAAk6Gg.jpg,1,collie,0.503728,True,11746,5912
771136648247640064,2016-09-01 00:04:38,11,10,Dixie,-,https://pbs.twimg.com/media/CrOgsIBWYAA8Dtb.jpg,1,bathtub,0.36866,False,10223,3357
771102124360998913,2016-08-31 21:47:27,12,10,Charlie,-,https://pbs.twimg.com/media/CrOBSfgXgAABsTE.jpg,1,Labrador_retriever,0.568789,True,6898,1663
771014301343748096,2016-08-31 15:58:28,7,10,unknown,-,https://pbs.twimg.com/media/CrMxZzgWIAQUxzx.jpg,1,meerkat,0.202335,False,7032,1782
770787852854652928,2016-08-31 00:58:39,10,10,Winston,-,https://pbs.twimg.com/media/CrJjdZmXgAEWLSD.jpg,1,Bernese_mountain_dog,0.787812,True,5498,1415
770772759874076672,2016-08-30 23:58:40,11,10,Sebastian,-,https://pbs.twimg.com/media/CrJVupHXgAA4Dkk.jpg,1,chow,0.979515,True,5749,1626
770655142660169732,2016-08-30 16:11:18,11,10,very,-,https://pbs.twimg.com/media/CrHqwjWXgAAgJSe.jpg,1,Madagascar_cat,0.494803,False,8130,2013
770414278348247044,2016-08-30 00:14:12,11,10,Al,-,https://pbs.twimg.com/media/CrEPsfWXEAAKvem.jpg,1,maillot,0.5805279999999999,False,6987,2390
770293558247038976,2016-08-29 16:14:30,10,10,Jackson,-,https://pbs.twimg.com/media/CrCh5RgW8AAXW4U.jpg,1,Italian_greyhound,0.931668,True,6923,1718
770069151037685760,2016-08-29 01:22:47,10,10,Carbon,-,https://pbs.twimg.com/media/Cq_Vy9KWcAIUIuv.jpg,1,Boston_bull,0.414965,True,8385,2651
769940425801170949,2016-08-28 16:51:16,12,10,Klein,-,https://pbs.twimg.com/media/Cq9guJ5WgAADfpF.jpg,1,miniature_pinscher,0.796313,True,34948,11131
769695466921623552,2016-08-28 00:37:54,13,10,Titan,-,https://pbs.twimg.com/media/Cq6B8V6XYAA1T1R.jpg,1,pug,0.407117,True,7101,1926
769212283578875904,2016-08-26 16:37:54,12,10,DonDon,-,https://pbs.twimg.com/media/CqzKfQgXEAAWIY-.jpg,1,golden_retriever,0.16653800000000002,True,5980,1969
768970937022709760,2016-08-26 00:38:52,12,10,Kirby,-,https://pbs.twimg.com/ext_tw_video_thumb/768967618174877700/pu/img/4wfsrs0ZnQ5pstXm.jpg,1,Pomeranian,0.182358,True,16017,7574
768855141948723200,2016-08-25 16:58:45,11,10,Jesse,-,https://pbs.twimg.com/media/CquFrCKWAAAr32m.jpg,1,chow,0.7202189999999999,True,4660,1034
768609597686943744,2016-08-25 00:43:02,10,10,Lou,-,https://pbs.twimg.com/media/CqqmWa7WcAAIM-n.jpg,1,basenji,0.183283,True,4580,1382
768596291618299904,2016-08-24 23:50:10,12,10,Oakley,-,https://pbs.twimg.com/media/CqqaPjqWIAAOyNL.jpg,1,Great_Pyrenees,0.729745,True,5592,1473
768473857036525572,2016-08-24 15:43:39,11,10,Chevy,-,https://pbs.twimg.com/media/Cqoq5PGWAAA-U8T.jpg,1,Labrador_retriever,0.73917,True,15110,3958
768193404517830656,2016-08-23 21:09:14,8,10,Gerald,doggo   ,https://pbs.twimg.com/media/Cqkr0wiW8AAn2Oi.jpg,1,lion,0.396984,False,12157,4080
767884188863397888,2016-08-23 00:40:31,10,10,Tito,-,https://pbs.twimg.com/media/CqgSl4DWcAA-x-o.jpg,3,coral_reef,0.32774000000000003,False,5309,1634
767754930266464257,2016-08-22 16:06:54,11,10,Philbert,-,https://pbs.twimg.com/media/CqedCQWWgAIab9L.jpg,1,vizsla,0.307794,True,17814,6221
767500508068192258,2016-08-21 23:15:55,12,10,Louie,-,https://pbs.twimg.com/media/Cqa1ofnXEAAG0yn.jpg,1,chow,0.483228,True,8295,2688
767191397493538821,2016-08-21 02:47:37,13,10,unknown,doggo   ,https://pbs.twimg.com/media/CqWcgcqWcAI43jm.jpg,1,patio,0.708665,False,13643,4406
767122157629476866,2016-08-20 22:12:29,13,10,Rupert,-,https://pbs.twimg.com/media/CqVdiBJWIAEDZB4.jpg,2,toy_poodle,0.873841,True,11227,3261
766793450729734144,2016-08-20 00:26:19,10,10,Rufus,-,https://pbs.twimg.com/media/CqQykxrWYAAlD8g.jpg,1,beagle,0.451697,True,5650,1565
766693177336135680,2016-08-19 17:47:52,11,10,Brudge,-,https://pbs.twimg.com/media/CqPXYLLXEAAU2HC.jpg,1,Doberman,0.948355,True,4484,918
766423258543644672,2016-08-18 23:55:18,9,10,Shadoe,-,https://pbs.twimg.com/media/CqLh4yJWcAAHomv.jpg,2,keeshond,0.995823,True,6671,1825
766313316352462849,2016-08-18 16:38:26,12,10,Oscar,-,https://pbs.twimg.com/media/CqJ95SRWgAATPK_.jpg,1,toy_poodle,0.966896,True,7493,2166
766069199026450432,2016-08-18 00:28:24,12,10,Juno,-,https://pbs.twimg.com/media/CqGf3xaXYAEh3ak.jpg,1,redbone,0.484855,True,4765,1003
766008592277377025,2016-08-17 20:27:34,11,10,Angel,-,https://pbs.twimg.com/media/CqFouXOXYAAYpzG.jpg,1,Welsh_springer_spaniel,0.7281529999999999,True,4149,571
765719909049503744,2016-08-17 01:20:27,12,10,Brat,-,https://pbs.twimg.com/media/CqBiMAgWAAEJKgI.jpg,1,golden_retriever,0.969518,True,8021,2475
765669560888528897,2016-08-16 22:00:23,12,10,Tove,-,https://pbs.twimg.com/media/CqA0XcYWAAAzltT.jpg,1,beagle,0.993333,True,5760,1407
765395769549590528,2016-08-16 03:52:26,13,10,my,-,https://pbs.twimg.com/media/Cp87Y0jXYAQyjuV.jpg,1,Pembroke,0.509491,True,20539,3127
765371061932261376,2016-08-16 02:14:15,11,10,Louie,  pupper ,https://pbs.twimg.com/media/Cp8k6oRWcAUL78U.jpg,2,golden_retriever,0.829456,True,7842,2475
765222098633691136,2016-08-15 16:22:20,10,10,Gromit,-,https://pbs.twimg.com/media/Cp6db4-XYAAMmqL.jpg,1,dalmatian,0.556595,True,12902,3914
764857477905154048,2016-08-14 16:13:27,12,10,Aubie,-,https://pbs.twimg.com/media/Cp1R0ZTWcAAaPO4.jpg,1,Bernese_mountain_dog,0.7920590000000001,True,7099,2029
764259802650378240,2016-08-13 00:38:30,10,10,Kota,-,https://pbs.twimg.com/media/CpsyNtXWgAAqvs3.jpg,1,German_shepherd,0.973677,True,6718,1745
763837565564780549,2016-08-11 20:40:41,11,10,Alfie,-,https://pbs.twimg.com/media/CpmyNumW8AAAJGj.jpg,1,malamute,0.375098,True,14041,4858
763183847194451968,2016-08-10 01:23:03,8,10,Clark,-,https://pbs.twimg.com/media/CpdfpzKWYAAWSUi.jpg,1,miniature_poodle,0.354674,True,6004,1702
763103485927849985,2016-08-09 20:03:43,10,10,Belle,-,https://pbs.twimg.com/media/CpcWknPXYAAeLP9.jpg,2,seat_belt,0.685821,False,8163,2602
762699858130116608,2016-08-08 17:19:51,11,10,Leela,-,https://pbs.twimg.com/media/CpWnecZWIAAUFwt.jpg,1,kelpie,0.519047,True,13518,4190
762471784394268675,2016-08-08 02:13:34,12,10,Glenn,-,https://pbs.twimg.com/ext_tw_video_thumb/762471745303355393/pu/img/RKcEUz7-VDipoGKJ.jpg,1,Samoyed,0.540276,True,12571,7612
762464539388485633,2016-08-08 01:44:46,12,10,Buddy,-,https://pbs.twimg.com/media/CpTRc4DUEAAYTq6.jpg,4,chow,0.999953,True,11503,4839
762316489655476224,2016-08-07 15:56:28,11,10,Scout,-,https://pbs.twimg.com/media/CpRKzZKWAAABGh7.jpg,1,African_grey,0.270468,False,5350,1298
762035686371364864,2016-08-06 21:20:40,14,10,unknown,-,https://pbs.twimg.com/ext_tw_video_thumb/762035577168560129/pu/img/kD4TeHRRiSKgOyDx.jpg,1,home_theater,0.06315180000000001,False,35400,17919
761976711479193600,2016-08-06 17:26:19,12,10,Shelby,-,https://pbs.twimg.com/media/CpMVxoRXgAAh350.jpg,3,Labrador_retriever,0.475552,True,5992,2310
761745352076779520,2016-08-06 02:06:59,11,10,unknown,-,https://pbs.twimg.com/media/CpJDWqhW8AAFt45.jpg,1,paddle,0.393118,False,4707,979
761672994376806400,2016-08-05 21:19:27,10,10,unknown,-,https://pbs.twimg.com/ext_tw_video_thumb/761672828462718981/pu/img/R00UYAAWB3GtuHdI.jpg,1,gondola,0.318851,False,55016,33421
761599872357261312,2016-08-05 16:28:54,11,10,Sephie,-,https://pbs.twimg.com/media/CpG_CrlWYAYyuP3.jpg,1,Gordon_setter,0.240427,True,4578,1336
761334018830917632,2016-08-04 22:52:29,10,10,Bruce,-,https://pbs.twimg.com/media/CpDNQGkWEAENiYZ.jpg,1,Norwegian_elkhound,0.8229360000000001,True,5792,1669
761292947749015552,2016-08-04 20:09:17,11,10,Bonaparte,-,https://pbs.twimg.com/media/CpCn5aXXgAAOPTm.jpg,1,standard_poodle,0.6608930000000001,True,4957,1265
761227390836215808,2016-08-04 15:48:47,10,10,Albert,-,https://pbs.twimg.com/media/CpBsRleW8AEfO8G.jpg,1,cougar,0.306512,False,5908,1775
761004547850530816,2016-08-04 01:03:17,11,10,Bo,-,https://pbs.twimg.com/media/Co-hmcYXYAASkiG.jpg,1,golden_retriever,0.735163,True,12482,3952
760893934457552897,2016-08-03 17:43:45,11,10,Wishes,doggo   ,https://pbs.twimg.com/media/Co88_ujWEAErCg7.jpg,1,Blenheim_spaniel,0.113992,True,4228,1104
760656994973933572,2016-08-03 02:02:14,11,10,Rose,-,https://pbs.twimg.com/media/Co5lf-KW8AAIwJw.jpg,1,golden_retriever,0.760546,True,7343,2210
760641137271070720,2016-08-03 00:59:13,12,10,Theo,-,https://pbs.twimg.com/media/Co5XExUWgAAL5L_.jpg,1,axolotl,0.132695,False,5485,1481
760539183865880579,2016-08-02 18:14:06,12,10,Atlas,-,https://pbs.twimg.com/media/Co36VZfWcAEN3R3.jpg,1,Samoyed,0.988013,True,8399,4168
760290219849637889,2016-08-02 01:44:48,13,10,Rocco,-,https://pbs.twimg.com/ext_tw_video_thumb/760289324994879489/pu/img/3ItvBEoo4aebPfvr.jpg,1,Old_English_sheepdog,0.3022,True,29618,13140
760252756032651264,2016-08-01 23:15:56,4,10,Fido,-,https://pbs.twimg.com/media/Coz12OLWgAADdys.jpg,1,radio_telescope,0.155279,False,4338,995
760190180481531904,2016-08-01 19:07:17,10,10,Sadie,-,https://pbs.twimg.com/media/Coy87yiWYAACtPf.jpg,1,balloon,0.917525,False,6334,2079
759923798737051648,2016-08-01 01:28:46,10,10,unknown,-,https://pbs.twimg.com/media/CovKqSYVIAAUbUW.jpg,1,Labrador_retriever,0.324579,True,16284,6521
759846353224826880,2016-07-31 20:21:02,11,10,Kirby,-,https://pbs.twimg.com/media/CouEOZhWAAAgFpE.jpg,1,Sussex_spaniel,0.355395,True,7433,2265
759793422261743616,2016-07-31 16:50:42,12,10,Maggie,doggo pupper ,https://pbs.twimg.com/media/CotUFZEWcAA2Pku.jpg,2,golden_retriever,0.985876,True,6620,2173
759557299618865152,2016-07-31 01:12:26,10,10,Emma,-,https://pbs.twimg.com/media/Cop9VVUXgAAhX9u.jpg,2,golden_retriever,0.763333,True,5202,1341
